timestamp,badge_id,holder,reader,event
2026-03-13T13:11:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-13T13:12:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-13T13:12:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-13T13:12:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-13T13:13:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-13T13:14:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-13T13:14:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-13T13:15:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-13T13:16:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-13T13:16:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-13T13:18:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-13T13:18:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-13T13:42:00Z,B1003,Jonas Nguyen,MAIN-ENTRANCE,OUT
2026-03-13T13:48:00Z,B1035,Hana Lindqvist,MAIN-ENTRANCE,OUT
2026-03-13T13:49:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,IN
2026-03-13T13:57:00Z,B1014,Ana Novak,MAIN-ENTRANCE,OUT
2026-03-13T15:17:00Z,B1035,Hana Lindqvist,ROOM-D,UNLOCK
2026-03-13T15:37:00Z,B1024,Ingrid Schulz,ROOM-C,UNLOCK
2026-03-13T15:38:00Z,B1024,Ingrid Schulz,ROOM-B,UNLOCK
2026-03-13T15:38:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T15:39:00Z,B1024,Ingrid Schulz,ROOM-A,UNLOCK
2026-03-13T15:40:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T15:40:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T15:42:00Z,B1024,Ingrid Schulz,ROOM-E,UNLOCK
2026-03-13T15:43:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-13T15:46:00Z,B1024,Ingrid Schulz,ROOM-C,UNLOCK
2026-03-13T15:46:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T19:46:00Z,B1024,Ingrid Schulz,ROOM-A,UNLOCK
2026-03-13T19:47:00Z,B1024,Ingrid Schulz,ROOM-C,UNLOCK
2026-03-13T19:47:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T19:49:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T19:52:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T19:52:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-13T19:53:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T19:54:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-13T20:17:00Z,B1024,Ingrid Schulz,ROOM-A,UNLOCK
2026-03-13T20:17:00Z,B1024,Ingrid Schulz,ROOM-C,UNLOCK
2026-03-13T20:17:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-13T20:19:00Z,B1024,Ingrid Schulz,ROOM-E,UNLOCK
2026-03-13T20:19:00Z,B1024,Ingrid Schulz,ROOM-E,UNLOCK
2026-03-13T20:22:00Z,B1024,Ingrid Schulz,ROOM-A,UNLOCK
2026-03-13T20:23:00Z,B1024,Ingrid Schulz,ROOM-E,UNLOCK
2026-03-13T20:23:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-13T20:24:00Z,B1024,Ingrid Schulz,ROOM-D,UNLOCK
2026-03-13T20:25:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-13T21:34:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,IN
2026-03-13T22:10:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,OUT
2026-03-14T00:44:00Z,B1009,Elif Dubois,ROOM-A,UNLOCK
2026-03-14T01:26:00Z,B1009,Elif Dubois,ROOM-B,UNLOCK
2026-03-14T05:32:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,OUT
2026-03-14T05:42:00Z,B1014,Ana Novak,MAIN-ENTRANCE,IN
2026-03-14T05:46:00Z,B1003,Jonas Nguyen,MAIN-ENTRANCE,IN
2026-03-14T07:34:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-14T07:34:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-14T07:34:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-14T07:35:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-14T07:40:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-14T07:41:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-14T07:42:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-14T07:42:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-14T13:48:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,IN
2026-03-14T13:58:00Z,B1003,Jonas Nguyen,MAIN-ENTRANCE,OUT
2026-03-14T14:05:00Z,B1014,Ana Novak,MAIN-ENTRANCE,OUT
2026-03-14T21:40:00Z,B1031,Noor Costa,MAIN-ENTRANCE,IN
2026-03-14T21:49:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,IN
2026-03-14T21:54:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,OUT
2026-03-15T02:38:00Z,B1009,Elif Dubois,ROOM-D,UNLOCK
2026-03-15T02:49:00Z,B1009,Elif Dubois,ROOM-A,UNLOCK
2026-03-15T05:34:00Z,B1035,Hana Lindqvist,MAIN-ENTRANCE,IN
2026-03-15T05:40:00Z,B1014,Ana Novak,MAIN-ENTRANCE,IN
2026-03-15T05:41:00Z,B1031,Noor Costa,MAIN-ENTRANCE,OUT
2026-03-15T06:08:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,OUT
2026-03-15T06:48:00Z,B1035,Hana Lindqvist,ROOM-B,UNLOCK
2026-03-15T08:26:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-15T08:27:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-15T08:27:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-15T08:28:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-15T08:32:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-15T08:32:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-15T08:33:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-15T08:35:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-15T09:02:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-15T09:02:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-15T09:02:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-15T09:06:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-15T09:07:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-15T09:10:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-15T11:35:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-15T11:35:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-15T11:36:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-15T11:37:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-15T11:38:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-15T11:40:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-15T11:40:00Z,B1035,Hana Lindqvist,ROOM-B,UNLOCK
2026-03-15T11:42:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-15T11:42:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-15T13:34:00Z,B1044,Zara Byrne,MAIN-ENTRANCE,IN (VISITOR)
2026-03-15T13:38:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,IN
2026-03-15T13:50:00Z,B1035,Hana Lindqvist,MAIN-ENTRANCE,OUT
2026-03-15T13:53:00Z,B1014,Ana Novak,MAIN-ENTRANCE,OUT
2026-03-15T14:05:00Z,B1044,Zara Byrne,ROOM-E,UNLOCK
2026-03-15T15:02:00Z,B1044,Zara Byrne,ROOM-B,UNLOCK
2026-03-15T15:59:00Z,B1044,Zara Byrne,MAIN-ENTRANCE,OUT (VISITOR)
2026-03-15T21:33:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,OUT
2026-03-15T21:43:00Z,B1031,Noor Costa,MAIN-ENTRANCE,IN
2026-03-15T21:48:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,IN
2026-03-16T00:25:00Z,B1009,Elif Dubois,ROOM-C,UNLOCK
2026-03-16T01:16:00Z,B1009,Elif Dubois,ROOM-A,UNLOCK
2026-03-16T05:32:00Z,B1014,Ana Novak,MAIN-ENTRANCE,IN
2026-03-16T05:35:00Z,B1003,Jonas Nguyen,MAIN-ENTRANCE,IN
2026-03-16T05:36:00Z,B1035,Hana Lindqvist,MAIN-ENTRANCE,IN
2026-03-16T05:51:00Z,B1031,Noor Costa,MAIN-ENTRANCE,OUT
2026-03-16T06:08:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,OUT
2026-03-16T07:04:00Z,B1035,Hana Lindqvist,ROOM-B,UNLOCK
2026-03-16T07:13:00Z,B1035,Hana Lindqvist,ROOM-D,UNLOCK
2026-03-16T07:18:00Z,B1035,Hana Lindqvist,ROOM-E,UNLOCK
2026-03-16T07:53:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T07:54:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T07:54:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T07:55:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T07:56:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-16T07:57:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T08:00:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T08:01:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-16T08:01:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T08:02:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-16T08:16:00Z,B1003,Jonas Nguyen,ROOM-A,UNLOCK
2026-03-16T08:16:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-16T08:16:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T08:20:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T08:21:00Z,B1003,Jonas Nguyen,ROOM-B,UNLOCK
2026-03-16T08:21:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-16T08:34:00Z,B1003,Jonas Nguyen,ROOM-D,UNLOCK
2026-03-16T08:34:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-16T08:34:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T08:34:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T08:35:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T08:36:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-16T08:39:00Z,B1014,Ana Novak,ROOM-F,UNLOCK
2026-03-16T08:40:00Z,B1003,Jonas Nguyen,ROOM-E,UNLOCK
2026-03-16T08:40:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T08:40:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T08:41:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-16T08:42:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-16T08:57:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T08:57:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T08:58:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T08:58:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-16T09:01:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-16T09:01:00Z,B1014,Ana Novak,ROOM-D,UNLOCK
2026-03-16T09:02:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T09:03:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T11:23:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T11:24:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T11:24:00Z,B1014,Ana Novak,ROOM-B,UNLOCK
2026-03-16T11:28:00Z,B1014,Ana Novak,ROOM-A,UNLOCK
2026-03-16T11:30:00Z,B1014,Ana Novak,ROOM-C,UNLOCK
2026-03-16T11:30:00Z,B1014,Ana Novak,ROOM-E,UNLOCK
2026-03-16T11:31:00Z,B1035,Hana Lindqvist,ROOM-B,UNLOCK
2026-03-16T13:32:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,IN
2026-03-16T13:33:00Z,B1003,Jonas Nguyen,MAIN-ENTRANCE,OUT
2026-03-16T13:50:00Z,B1014,Ana Novak,MAIN-ENTRANCE,OUT
2026-03-16T13:57:00Z,B1035,Hana Lindqvist,MAIN-ENTRANCE,OUT
2026-03-16T14:02:00Z,B1035,Hana Lindqvist,ROOM-D,UNLOCK
2026-03-16T20:33:00Z,B1024,Ingrid Schulz,ROOM-A,UNLOCK
2026-03-16T20:33:00Z,B1024,Ingrid Schulz,ROOM-A,UNLOCK
2026-03-16T20:34:00Z,B1024,Ingrid Schulz,ROOM-C,UNLOCK
2026-03-16T20:38:00Z,B1024,Ingrid Schulz,ROOM-F,UNLOCK
2026-03-16T20:40:00Z,B1024,Ingrid Schulz,ROOM-E,UNLOCK
2026-03-16T20:41:00Z,B1024,Ingrid Schulz,ROOM-B,UNLOCK
2026-03-16T21:32:00Z,B1031,Noor Costa,MAIN-ENTRANCE,IN
2026-03-16T21:40:00Z,B1024,Ingrid Schulz,MAIN-ENTRANCE,OUT
2026-03-16T21:41:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,IN
2026-03-17T00:57:00Z,B1009,Elif Dubois,ROOM-D,UNLOCK
2026-03-17T03:18:00Z,B1009,Elif Dubois,ROOM-C,UNLOCK
2026-03-17T05:34:00Z,B1035,Hana Lindqvist,MAIN-ENTRANCE,IN
2026-03-17T05:35:00Z,B1009,Elif Dubois,MAIN-ENTRANCE,OUT
2026-03-17T05:37:00Z,B1031,Noor Costa,MAIN-ENTRANCE,OUT
2026-03-17T05:42:00Z,B1003,Jonas Nguyen,MAIN-ENTRANCE,IN
2026-03-17T05:48:00Z,B1014,Ana Novak,MAIN-ENTRANCE,IN
2026-03-17T07:24:00Z,B1035,Hana Lindqvist,ROOM-D,UNLOCK
2026-03-17T07:28:00Z,B1035,Hana Lindqvist,ROOM-A,UNLOCK
2026-03-17T07:33:00Z,B1035,Hana Lindqvist,ROOM-E,UNLOCK
2026-03-17T08:30:00Z,B1003,Jonas Nguyen,ROOM-A,UNLOCK
2026-03-17T08:42:00Z,B1003,Jonas Nguyen,ROOM-B,UNLOCK
2026-03-17T08:47:00Z,B1003,Jonas Nguyen,ROOM-D,UNLOCK
