timestamp,badge_id,holder,reader,event
2026-03-17T07:45:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-17T07:48:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-17T07:49:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-17T07:51:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-17T07:53:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-17T07:58:00Z,B1002,Sofia Larsen,ROOM-A,UNLOCK
2026-03-17T08:09:00Z,B1002,Sofia Larsen,ROOM-B,UNLOCK
2026-03-17T08:21:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-17T08:21:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-17T08:22:00Z,B1002,Sofia Larsen,ROOM-C,UNLOCK
2026-03-17T08:22:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-17T08:26:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-17T08:27:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-17T08:27:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-17T08:31:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-17T08:32:00Z,B1002,Sofia Larsen,ROOM-E,UNLOCK
2026-03-17T09:01:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-17T09:01:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-17T09:01:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-17T09:02:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-17T09:06:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-17T09:07:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-17T09:08:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-17T09:08:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-17T10:13:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-17T10:13:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-17T10:13:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-17T10:13:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-17T10:15:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-17T10:17:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-17T10:19:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-17T10:19:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-17T10:20:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-17T10:20:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-17T10:59:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-17T12:08:00Z,B1039,Owen Ferreira,ROOM-A,UNLOCK
2026-03-17T12:14:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-17T12:18:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-17T14:02:00Z,B1023,Ivan Rivera,MAIN-ENTRANCE,IN
2026-03-17T14:09:00Z,B1002,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-03-17T14:09:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-17T14:13:00Z,B1039,Owen Ferreira,MAIN-ENTRANCE,OUT
2026-03-17T14:31:00Z,B1018,Elif Patel,MAIN-ENTRANCE,OUT
2026-03-17T20:03:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-17T20:03:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-17T20:03:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-17T20:03:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-17T20:06:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-17T20:09:00Z,B1023,Ivan Rivera,ROOM-A,UNLOCK
2026-03-17T20:09:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-17T20:11:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-17T22:02:00Z,B1008,Lena Okafor,MAIN-ENTRANCE,IN
2026-03-17T22:04:00Z,B1023,Ivan Rivera,MAIN-ENTRANCE,OUT
2026-03-17T23:50:00Z,B1008,Lena Okafor,ROOM-E,UNLOCK
2026-03-18T00:05:00Z,B1008,Lena Okafor,ROOM-F,UNLOCK
2026-03-18T05:56:00Z,B1008,Lena Okafor,MAIN-ENTRANCE,OUT
2026-03-18T06:07:00Z,B1002,Sofia Larsen,MAIN-ENTRANCE,IN
2026-03-18T06:10:00Z,B1018,Elif Patel,MAIN-ENTRANCE,IN
2026-03-18T06:14:00Z,B1039,Owen Ferreira,MAIN-ENTRANCE,IN
2026-03-18T07:10:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-18T07:10:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-18T07:11:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-18T07:14:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-18T07:16:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-18T07:18:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-18T08:36:00Z,B1039,Owen Ferreira,ROOM-E,UNLOCK
2026-03-18T08:37:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-18T08:46:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-18T08:59:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-18T10:11:00Z,B1002,Sofia Larsen,ROOM-A,UNLOCK
2026-03-18T10:21:00Z,B1002,Sofia Larsen,ROOM-B,UNLOCK
2026-03-18T10:30:00Z,B1002,Sofia Larsen,ROOM-C,UNLOCK
2026-03-18T10:36:00Z,B1002,Sofia Larsen,ROOM-E,UNLOCK
2026-03-18T10:39:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-18T10:39:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-18T10:39:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-18T10:40:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-18T10:41:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-18T10:45:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-18T10:45:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-18T10:47:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-18T10:47:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-18T10:48:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-18T12:12:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-18T12:12:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-18T12:13:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-18T12:14:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-18T12:17:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-18T12:17:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-18T12:19:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-18T12:20:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-18T13:46:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-18T14:00:00Z,B1018,Elif Patel,MAIN-ENTRANCE,OUT
2026-03-18T14:06:00Z,B1023,Ivan Rivera,MAIN-ENTRANCE,IN
2026-03-18T14:23:00Z,B1002,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-03-18T14:26:00Z,B1039,Owen Ferreira,MAIN-ENTRANCE,OUT
2026-03-18T14:58:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-18T14:58:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-18T14:59:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T15:04:00Z,B1023,Ivan Rivera,ROOM-B,UNLOCK
2026-03-18T15:04:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-18T15:07:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-18T16:30:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-18T16:30:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-18T16:34:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T16:36:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T20:58:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-18T20:58:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-18T21:03:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T21:04:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T21:24:00Z,B1023,Ivan Rivera,ROOM-B,UNLOCK
2026-03-18T21:24:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T21:24:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-18T21:28:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-18T21:30:00Z,B1023,Ivan Rivera,ROOM-B,UNLOCK
2026-03-18T21:31:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-18T22:00:00Z,B1008,Lena Okafor,MAIN-ENTRANCE,IN
2026-03-18T22:11:00Z,B1023,Ivan Rivera,MAIN-ENTRANCE,OUT
2026-03-18T22:11:00Z,B1032,Lena Rivera,MAIN-ENTRANCE,IN
2026-03-19T03:23:00Z,B1008,Lena Okafor,ROOM-D,UNLOCK
2026-03-19T03:40:00Z,B1008,Lena Okafor,ROOM-F,UNLOCK
2026-03-19T06:02:00Z,B1002,Sofia Larsen,MAIN-ENTRANCE,IN
2026-03-19T06:10:00Z,B1008,Lena Okafor,MAIN-ENTRANCE,OUT
2026-03-19T06:10:00Z,B1018,Elif Patel,MAIN-ENTRANCE,IN
2026-03-19T06:11:00Z,B1039,Owen Ferreira,MAIN-ENTRANCE,IN
2026-03-19T06:33:00Z,B1032,Lena Rivera,MAIN-ENTRANCE,OUT
2026-03-19T07:41:00Z,B1002,Sofia Larsen,ROOM-A,UNLOCK
2026-03-19T07:49:00Z,B1002,Sofia Larsen,ROOM-B,UNLOCK
2026-03-19T07:53:00Z,B1002,Sofia Larsen,ROOM-C,UNLOCK
2026-03-19T07:59:00Z,B1002,Sofia Larsen,ROOM-E,UNLOCK
2026-03-19T08:09:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-19T09:08:00Z,B1039,Owen Ferreira,ROOM-E,UNLOCK
2026-03-19T09:13:00Z,B1039,Owen Ferreira,ROOM-A,UNLOCK
2026-03-19T09:21:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-19T11:25:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-19T12:08:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T12:08:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T12:08:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-19T12:13:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-19T12:13:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-19T12:14:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-19T12:51:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-19T12:52:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T12:52:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-19T12:53:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T12:56:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-19T12:57:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T12:57:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-19T12:58:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T12:58:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-19T12:59:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-19T13:02:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-19T13:03:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-19T14:02:00Z,B1002,Sofia Larsen,MAIN-ENTRANCE,OUT
2026-03-19T14:04:00Z,B1023,Ivan Rivera,MAIN-ENTRANCE,IN
2026-03-19T14:08:00Z,B1039,Owen Ferreira,MAIN-ENTRANCE,OUT
2026-03-19T14:16:00Z,B1018,Elif Patel,MAIN-ENTRANCE,OUT
2026-03-19T14:40:00Z,B1023,Ivan Rivera,ROOM-A,UNLOCK
2026-03-19T14:41:00Z,B1023,Ivan Rivera,ROOM-B,UNLOCK
2026-03-19T14:41:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-19T14:42:00Z,B1023,Ivan Rivera,ROOM-F,UNLOCK
2026-03-19T14:47:00Z,B1023,Ivan Rivera,ROOM-B,UNLOCK
2026-03-19T14:47:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T14:48:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T14:49:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T15:49:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-19T16:29:00Z,B1023,Ivan Rivera,ROOM-B,UNLOCK
2026-03-19T16:29:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T16:33:00Z,B1023,Ivan Rivera,ROOM-A,UNLOCK
2026-03-19T16:34:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T19:38:00Z,B1023,Ivan Rivera,ROOM-D,UNLOCK
2026-03-19T19:38:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T19:41:00Z,B1023,Ivan Rivera,ROOM-C,UNLOCK
2026-03-19T19:43:00Z,B1023,Ivan Rivera,ROOM-E,UNLOCK
2026-03-19T21:58:00Z,B1008,Lena Okafor,MAIN-ENTRANCE,IN
2026-03-19T22:01:00Z,B1023,Ivan Rivera,MAIN-ENTRANCE,OUT
2026-03-19T22:11:00Z,B1032,Lena Rivera,MAIN-ENTRANCE,IN
2026-03-20T00:40:00Z,B1008,Lena Okafor,ROOM-C,UNLOCK
2026-03-20T04:04:00Z,B1008,Lena Okafor,ROOM-E,UNLOCK
2026-03-20T05:50:00Z,B1008,Lena Okafor,MAIN-ENTRANCE,OUT
2026-03-20T06:03:00Z,B1018,Elif Patel,MAIN-ENTRANCE,IN
2026-03-20T06:05:00Z,B1032,Lena Rivera,MAIN-ENTRANCE,OUT
2026-03-20T06:07:00Z,B1039,Owen Ferreira,MAIN-ENTRANCE,IN
2026-03-20T06:12:00Z,B1002,Sofia Larsen,MAIN-ENTRANCE,IN
2026-03-20T06:56:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-20T06:56:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-20T06:56:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-20T06:56:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T06:59:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-20T07:01:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T07:02:00Z,B1018,Elif Patel,ROOM-C,UNLOCK
2026-03-20T07:03:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-20T08:12:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-20T08:18:00Z,B1039,Owen Ferreira,ROOM-A,UNLOCK
2026-03-20T08:22:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T08:22:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-20T08:22:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-20T08:24:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T08:26:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T08:27:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T08:28:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T08:31:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T08:32:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-20T08:45:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T08:45:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T08:46:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-20T08:46:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T08:49:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-20T08:50:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-20T08:51:00Z,B1018,Elif Patel,ROOM-D,UNLOCK
2026-03-20T08:52:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T09:25:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
2026-03-20T09:36:00Z,B1039,Owen Ferreira,ROOM-B,UNLOCK
2026-03-20T10:09:00Z,B1018,Elif Patel,ROOM-B,UNLOCK
2026-03-20T10:09:00Z,B1018,Elif Patel,ROOM-E,UNLOCK
2026-03-20T10:12:00Z,B1018,Elif Patel,ROOM-A,UNLOCK
2026-03-20T10:14:00Z,B1018,Elif Patel,ROOM-F,UNLOCK
2026-03-20T10:21:00Z,B1039,Owen Ferreira,ROOM-C,UNLOCK
